Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name,LSOA Code 2021,LSOA Name 2021
BL9 7QW,Yes,53.595243,-2.277122,381756,410999,SD817109,Bury East,"Bury, unparished area",1980-01-01,,99,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004957,Bury 007D,E01004957,Bury 007D
BL9 7QX,Yes,53.594069,-2.275739,381847,410868,SD818108,Bury East,"Bury, unparished area",1980-01-01,,94,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004957,Bury 007D,E01004957,Bury 007D
BL9 7QY,Yes,53.593144,-2.275461,381865,410765,SD818107,Bury East,"Bury, unparished area",1980-01-01,,91,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004957,Bury 007D,E01004957,Bury 007D
BL9 7QZ,Yes,53.594066,-2.276175,381818,410868,SD818108,Bury East,"Bury, unparished area",1980-01-01,,95,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004957,Bury 007D,E01004957,Bury 007D
BL9 7RA,No,53.595019,-2.276818,381776,410974,SD817109,Bury East,"Bury, unparished area",1980-01-01,2000-06-01,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004957,Bury 007D,E01004957,Bury 007D
BL9 7RB,Yes,53.595188,-2.281609,381459,410994,SD814109,Bury East,"Bury, unparished area",1981-06-01,,102,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004958,Bury 008A,E01004958,Bury 008A
BL9 7RD,Yes,53.602010,-2.248968,383622,411745,SD836117,Bury East,"Bury, unparished area",2000-06-01,,142,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RE,No,53.599782,-2.261376,382800,411500,SD827115,Bury East,"Bury, unparished area",1995-07-01,1996-06-01,127,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7RF,Yes,53.600347,-2.261818,382771,411563,SD827115,Bury East,"Bury, unparished area",1992-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RG,Yes,53.599742,-2.267012,382427,411497,SD824114,Bury East,"Bury, unparished area",1980-01-01,,123,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7RH,Yes,53.600852,-2.265175,382549,411620,SD825116,Bury East,"Bury, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7RJ,Yes,53.600584,-2.264146,382617,411590,SD826115,Bury East,"Bury, unparished area",1980-01-01,,130,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7RL,Yes,53.601252,-2.263213,382679,411664,SD826116,Bury East,"Bury, unparished area",1980-01-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7RN,Yes,53.601642,-2.261554,382789,411707,SD827117,Bury East,"Bury, unparished area",1980-01-01,,141,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RP,Yes,53.602087,-2.263657,382650,411757,SD826117,Bury East,"Bury, unparished area",1980-01-01,,143,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RQ,Yes,53.599410,-2.266995,382428,411460,SD824114,Bury East,"Bury, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7RR,Yes,53.601559,-2.262294,382740,411698,SD827116,Bury East,"Bury, unparished area",1980-01-01,,140,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RS,Yes,53.603303,-2.262168,382749,411892,SD827118,Bury East,"Bury, unparished area",1980-01-01,,152,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RT,Yes,53.602830,-2.260594,382853,411839,SD828118,Bury East,"Bury, unparished area",1980-01-01,,149,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RU,Yes,53.602767,-2.260911,382832,411832,SD828118,Bury East,"Bury, unparished area",1980-01-01,,148,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RW,Yes,53.603114,-2.262379,382735,411871,SD827118,Bury East,"Bury, unparished area",1980-01-01,,150,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RX,Yes,53.601007,-2.259933,382896,411636,SD828116,Bury East,"Bury, unparished area",1980-01-01,,137,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RY,Yes,53.600702,-2.259855,382901,411602,SD829116,Bury East,"Bury, unparished area",1980-01-01,,135,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7RZ,Yes,53.600634,-2.262243,382743,411595,SD827115,Bury East,"Bury, unparished area",1980-01-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SA,Yes,53.600158,-2.264821,382572,411543,SD825115,Bury East,"Bury, unparished area",1980-01-01,,127,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SB,Yes,53.599737,-2.265471,382529,411496,SD825114,Bury East,"Bury, unparished area",1980-01-01,,125,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SD,Yes,53.599994,-2.262752,382709,411524,SD827115,Bury East,"Bury, unparished area",1980-01-01,,128,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7SE,Yes,53.599053,-2.265617,382519,411420,SD825114,Bury East,"Bury, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SF,Yes,53.599377,-2.265302,382540,411456,SD825114,Bury East,"Bury, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SG,Yes,53.599441,-2.264819,382572,411463,SD825114,Bury East,"Bury, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SH,Yes,53.599240,-2.266268,382476,411441,SD824114,Bury East,"Bury, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SJ,Yes,53.599308,-2.260194,382878,411447,SD828114,Bury East,"Bury, unparished area",1980-01-01,,125,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SL,Yes,53.599735,-2.262040,382756,411495,SD827114,Bury East,"Bury, unparished area",1980-01-01,,127,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7SN,Yes,53.600386,-2.260246,382875,411567,SD828115,Bury East,"Bury, unparished area",1994-05-01,,132,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7SP,Yes,53.599235,-2.260723,382843,411439,SD828114,Bury East,"Bury, unparished area",1980-01-01,,124,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SQ,Yes,53.598799,-2.262715,382711,411391,SD827113,Bury East,"Bury, unparished area",1980-01-01,,122,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SR,Yes,53.600433,-2.259355,382934,411572,SD829115,Bury East,"Bury, unparished area",1980-01-01,,134,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7SS,Yes,53.598439,-2.258708,382976,411350,SD829113,Bury East,"Bury, unparished area",1980-01-01,,121,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7ST,Yes,53.598717,-2.253948,383291,411380,SD832113,Bury East,"Bury, unparished area",1980-01-01,,119,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7SU,Yes,53.599231,-2.258396,382997,411438,SD829114,Bury East,"Bury, unparished area",1995-07-01,,127,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7SW,Yes,53.601312,-2.260237,382876,411670,SD828116,Bury East,"Bury, unparished area",2000-06-01,,140,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7SY,No,53.598879,-2.262881,382700,411400,SD827113,Bury East,"Bury, unparished area",1992-08-01,1994-05-01,123,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004955,Bury 007B,E01004955,Bury 007B
BL9 7SZ,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1994-12-01,2006-04-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7TA,Yes,53.601934,-2.259636,382916,411739,SD829117,Bury East,"Bury, unparished area",1980-01-01,,144,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TB,Yes,53.601635,-2.256491,383124,411705,SD831117,Bury East,"Bury, unparished area",1980-01-01,,148,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TD,Yes,53.600439,-2.255620,383181,411572,SD831115,Bury East,"Bury, unparished area",1980-01-01,,143,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TE,Yes,53.602395,-2.253305,383335,411789,SD833117,Bury East,"Bury, unparished area",1980-01-01,,150,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TF,Yes,53.602417,-2.251917,383427,411791,SD834117,Bury East,"Bury, unparished area",1980-01-01,,148,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TG,Yes,53.602589,-2.254847,383233,411811,SD832118,Bury East,"Bury, unparished area",1980-01-01,,151,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TH,Yes,53.601720,-2.257849,383034,411715,SD830117,Bury East,"Bury, unparished area",1980-01-01,,145,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TJ,Yes,53.602990,-2.253356,383332,411855,SD833118,Bury East,"Bury, unparished area",1980-01-01,,150,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TL,Yes,53.603022,-2.250772,383503,411858,SD835118,Bury East,"Bury, unparished area",1980-01-01,,147,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TN,Yes,53.603415,-2.251772,383437,411902,SD834119,Bury East,"Bury, unparished area",1980-01-01,,149,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TP,Yes,53.602043,-2.250464,383523,411749,SD835117,Bury East,"Bury, unparished area",1980-01-01,,145,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TQ,Yes,53.602880,-2.254293,383270,411843,SD832118,Bury East,"Bury, unparished area",1980-01-01,,150,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TR,Yes,53.601934,-2.251219,383473,411737,SD834117,Bury East,"Bury, unparished area",1980-01-01,,145,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TS,Yes,53.601722,-2.249148,383610,411713,SD836117,Bury East,"Bury, unparished area",1980-01-01,,142,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7TW,Yes,53.603767,-2.250366,383530,411941,SD835119,Bury East,"Bury, unparished area",1980-01-01,,148,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7UD,No,53.597953,-2.274964,381900,411300,SD818112,Bury East,"Bury, unparished area",1995-01-01,1995-12-01,103,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004960,Bury 007E,E01004960,Bury 007E
BL9 7UE,Yes,53.594585,-2.266209,382478,410923,SD824109,Bury East,"Bury, unparished area",2004-03-01,,92,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004957,Bury 007D,E01004957,Bury 007D
BL9 7UL,No,53.603403,-2.249309,383600,411900,SD835119,Bury East,"Bury, unparished area",1990-02-01,1994-12-01,146,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01004954,Bury 007A,E01004954,Bury 007A
BL9 7WH,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2005-03-01,2006-04-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WL,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2004-11-01,2006-04-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WN,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2004-10-01,2006-11-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WP,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2004-09-01,2006-02-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WQ,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2004-03-01,2009-03-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WS,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2004-02-01,2006-04-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WT,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2003-07-01,2006-03-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WU,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2003-06-01,2006-04-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7WX,No,53.595614,-2.272289,382076,411039,SD820110,Bury East,"Bury, unparished area",2003-06-01,2004-08-01,103,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004957,Bury 007D,E01004957,Bury 007D
BL9 7WY,No,53.595614,-2.272289,382076,411039,SD820110,Bury East,"Bury, unparished area",2003-06-01,2005-09-01,103,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004957,Bury 007D,E01004957,Bury 007D
BL9 7WZ,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2002-11-01,2009-11-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7XD,No,53.595614,-2.272289,382076,411039,SD820110,Bury East,"Bury, unparished area",1990-02-01,1998-12-01,103,England,2024-09-06,Postcode sector mean (mainly PO Boxes),E01004957,Bury 007D,E01004957,Bury 007D
BL9 7YE,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",1990-07-01,2002-12-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7YF,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2001-12-01,2006-02-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7YG,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2002-06-01,2003-11-01,84,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7YH,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2002-06-01,2004-03-01,84,England,2024-09-06,Imputed by ONS by reference to surrounding postcode grid references,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7ZN,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2003-09-01,2006-04-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 7ZT,No,53.592627,-2.310206,379565,410717,SD795107,Bury West,"Bury, unparished area",2003-10-01,2009-11-01,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01004948,Bury 009B,E01004948,Bury 009B
BL9 8AA,Yes,53.564598,-2.274838,381894,407589,SD818075,Unsworth,"Bury, unparished area",1980-01-01,,103,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AB,Yes,53.565928,-2.275027,381882,407737,SD818077,Unsworth,"Bury, unparished area",1980-01-01,,107,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AD,Yes,53.565431,-2.276051,381814,407682,SD818076,Unsworth,"Bury, unparished area",1980-01-01,,104,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AE,Yes,53.565569,-2.278739,381636,407698,SD816076,Unsworth,"Bury, unparished area",1980-01-01,,97,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AF,Yes,53.566368,-2.278941,381623,407787,SD816077,Unsworth,"Bury, unparished area",1980-01-01,,96,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AG,Yes,53.566316,-2.278110,381678,407781,SD816077,Unsworth,"Bury, unparished area",1980-01-01,,99,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AH,Yes,53.566179,-2.274468,381919,407765,SD819077,Unsworth,"Bury, unparished area",1980-01-01,,109,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AJ,Yes,53.566662,-2.275513,381850,407819,SD818078,Unsworth,"Bury, unparished area",1980-01-01,,109,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AL,Yes,53.566275,-2.275843,381828,407776,SD818077,Unsworth,"Bury, unparished area",1980-01-01,,107,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AN,Yes,53.567356,-2.275324,381863,407896,SD818078,Unsworth,"Bury, unparished area",1980-01-01,,109,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AP,Yes,53.566099,-2.278152,381675,407757,SD816077,Unsworth,"Bury, unparished area",1980-01-01,,100,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AQ,Yes,53.566579,-2.277387,381726,407810,SD817078,Unsworth,"Bury, unparished area",1980-01-01,,102,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AR,Yes,53.567003,-2.276559,381781,407857,SD817078,Unsworth,"Bury, unparished area",1980-01-01,,107,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AS,Yes,53.568651,-2.283078,381350,408042,SD813080,Unsworth,"Bury, unparished area",1980-01-01,,100,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8AT,Yes,53.568992,-2.282293,381402,408080,SD814080,Unsworth,"Bury, unparished area",1980-01-01,,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8AU,No,53.567390,-2.276275,381800,407900,SD818078,Unsworth,"Bury, unparished area",1980-01-01,1992-12-01,108,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AW,Yes,53.567481,-2.274824,381896,407910,SD818079,Unsworth,"Bury, unparished area",1980-01-01,,110,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AX,Yes,53.567417,-2.276517,381784,407903,SD817079,Unsworth,"Bury, unparished area",1996-12-01,,107,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8AY,Yes,53.568718,-2.284148,381279,408050,SD812080,Unsworth,"Bury, unparished area",1980-01-01,,98,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8AZ,Yes,53.568324,-2.284239,381273,408006,SD812080,Unsworth,"Bury, unparished area",1980-01-01,,97,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BA,Yes,53.567597,-2.283690,381309,407925,SD813079,Unsworth,"Bury, unparished area",1980-01-01,,92,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BB,No,53.567383,-2.279295,381600,407900,SD815078,Unsworth,"Bury, unparished area",1993-08-01,1995-01-01,98,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005057,Bury 017D,E01005057,Bury 017D
BL9 8BD,Yes,53.568676,-2.286458,381126,408046,SD811080,Unsworth,"Bury, unparished area",1980-01-01,,92,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BE,Yes,53.569897,-2.284370,381265,408181,SD812081,Unsworth,"Bury, unparished area",1980-01-01,,89,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BF,No,53.570065,-2.285353,381200,408200,SD811081,Unsworth,"Bury, unparished area",1995-01-01,1995-07-01,86,England,2024-09-06,Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BG,Yes,53.570325,-2.285551,381187,408229,SD811082,Unsworth,"Bury, unparished area",1980-01-01,,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BH,Yes,53.569049,-2.285542,381187,408087,SD811080,Unsworth,"Bury, unparished area",1980-01-01,,93,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BJ,Yes,53.569837,-2.286831,381102,408175,SD811081,Unsworth,"Bury, unparished area",1980-01-01,,85,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BL,Yes,53.569940,-2.285095,381217,408186,SD812081,Unsworth,"Bury, unparished area",1980-01-01,,88,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BN,Yes,53.570400,-2.284555,381253,408237,SD812082,Unsworth,"Bury, unparished area",1980-01-01,,86,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BP,Yes,53.571296,-2.284619,381249,408337,SD812083,Unsworth,"Bury, unparished area",1980-01-01,,79,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BQ,Yes,53.569216,-2.286477,381125,408106,SD811081,Unsworth,"Bury, unparished area",1980-01-01,,90,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BR,Yes,53.569358,-2.284004,381289,408121,SD812081,Unsworth,"Bury, unparished area",1980-01-01,,95,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BS,Yes,53.568982,-2.286460,381126,408080,SD811080,Unsworth,"Bury, unparished area",1980-01-01,,91,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BT,Yes,53.569083,-2.289390,380932,408092,SD809080,Unsworth,"Bury, unparished area",1980-01-01,,81,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BU,Yes,53.569429,-2.288142,381015,408130,SD810081,Unsworth,"Bury, unparished area",1980-01-01,,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BW,Yes,53.571110,-2.284318,381269,408316,SD812083,Unsworth,"Bury, unparished area",1980-01-01,,81,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BX,Yes,53.570458,-2.286518,381123,408244,SD811082,Unsworth,"Bury, unparished area",1980-01-01,,81,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BY,Yes,53.570031,-2.288252,381008,408197,SD810081,Unsworth,"Bury, unparished area",1980-01-01,,80,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8BZ,Yes,53.571027,-2.288241,381009,408308,SD810083,Unsworth,"Bury, unparished area",1980-01-01,,73,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005060,Bury 013D,E01005060,Bury 013D
BL9 8DA,Yes,53.570342,-2.289006,380958,408232,SD809082,Unsworth,"Bury, unparished area",1980-01-01,,75,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005060,Bury 013D,E01005060,Bury 013D
BL9 8DB,Yes,53.569800,-2.290105,380885,408172,SD808081,Unsworth,"Bury, unparished area",1980-01-01,,73,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
BL9 8DD,Yes,53.569049,-2.288620,380983,408088,SD809080,Unsworth,"Bury, unparished area",2009-03-01,,84,England,2024-09-06,Within the building of the matched address closest to the postcode mean,E01005054,Bury 013B,E01005054,Bury 013B
